Rep. Steny Hoyer,Representative for Maryland’s 5th District,"Hoyer is the representative for Maryland’s 5th congressional district (view map) and is a Democrat. He has served since Jan 5, 1981. Hoyer is next up for reelection in 2024 and serves until Jan 3, 2025. He is 83 years old.",/static/legislator-photos/400189-200px.jpeg
Rep. Valerie Hoyle,Representative for Oregon’s 4th District,"Hoyle is the representative for Oregon’s 4th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Hoyle is next up for reelection in 2024 and serves until Jan 3, 2025. She is 58 years old."
Rep. Richard Hudson,Representative for North Carolina’s 9th District,"Hudson is the representative for North Carolina’s 9th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Hudson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 51 years old.",/static/legislator-photos/412550-200px.jpeg
Rep. Jared Huffman,Representative for California’s 2nd District,"Huffman is the representative for California’s 2nd congressional district (view map) and is a Democrat. He has served since Jan 3, 2013. Huffman is next up for reelection in 2024 and serves until Jan 3, 2025. He is 58 years old.",/static/legislator-photos/412511-200px.jpeg
Rep. Bill Huizenga,Representative for Michigan’s 4th District,"Huizenga is the representative for Michigan’s 4th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Huizenga is next up for reelection in 2024 and serves until Jan 3, 2025. He is 53 years old.",/static/legislator-photos/412437-200px.jpeg
Rep. Wesley Hunt,Representative for Texas’s 38th District,"Hunt is the representative for Texas’s 38th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Hunt is next up for reelection in 2024 and serves until Jan 3, 2025. He is 41 years old."
Sen. Cindy Hyde-Smith,Senator for Mississippi,"Hyde-Smith is the junior senator from Mississippi and is a Republican. She has served since Apr 9, 2018. Hyde-Smith is next up for reelection in 2026 and serves until Jan 3, 2027. She is 63 years old.",/static/legislator-photos/412743-200px.jpeg
Rep. Darrell Issa,Representative for California’s 48th District,"Issa is the representative for California’s 48th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Issa is next up for reelection in 2024 and serves until Jan 3, 2025. He is 69 years old.",/static/legislator-photos/400196-200px.jpeg
Rep. Glenn Ivey,Representative for Maryland’s 4th District,"Ivey is the representative for Maryland’s 4th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Ivey is next up for reelection in 2024 and serves until Jan 3, 2025. He is 61 years old."
Rep. Jeffrey Jackson,Representative for North Carolina’s 14th District,"Jackson is the representative for North Carolina’s 14th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Jackson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 40 years old."
Rep. Jonathan Jackson,Representative for Illinois’s 1st District,"Jackson is the representative for Illinois’s 1st congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Jackson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 57 years old."
Rep. Sheila Jackson Lee,Representative for Texas’s 18th District,"Jackson Lee is the representative for Texas’s 18th congressional district (view map) and is a Democrat. She has served since Jan 4, 1995. Jackson Lee is next up for reelection in 2024 and serves until Jan 3, 2025. She is 73 years old.",/static/legislator-photos/400199-200px.jpeg
Rep. Ronny Jackson,Representative for Texas’s 13th District,"Jackson is the representative for Texas’s 13th congressional district (view map) and is a Republican. He has served since Jan 3, 2021. Jackson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 55 years old.",/static/legislator-photos/456847-200px.jpeg
Rep. John James,Representative for Michigan’s 10th District,"James is the representative for Michigan’s 10th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. James is next up for reelection in 2024 and serves until Jan 3, 2025. He is 41 years old."
Rep. Pramila Jayapal,Representative for Washington’s 7th District,"Jayapal is the representative for Washington’s 7th congressional district (view map) and is a Democrat. She has served since Jan 3, 2017. Jayapal is next up for reelection in 2024 and serves until Jan 3, 2025. She is 57 years old.",/static/legislator-photos/412730-200px.jpeg
Rep. Hakeem Jeffries,Representative for New York’s 8th District,"Jeffries is the representative for New York’s 8th congressional district (view map) and is a Democrat. He has served since Jan 3, 2013. Jeffries is next up for reelection in 2024 and serves until Jan 3, 2025. He is 52 years old.",/static/legislator-photos/412561-200px.jpeg
Rep. Bill Johnson,Representative for Ohio’s 6th District,"Johnson is the representative for Ohio’s 6th congressional district (view map) and is a Republican. He has served since Jan 5, 2011. Johnson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 68 years old.",/static/legislator-photos/412460-200px.jpeg
Rep. Dusty Johnson,Representative for South Dakota’s At-Large District,"Johnson is the representative for South Dakota’s at-large district and is a Republican. He has served since Jan 3, 2019. Johnson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 46 years old.",/static/legislator-photos/412816-200px.jpeg
Rep. Henry C. “Hank” Johnson,Representative for Georgia’s 4th District,"Johnson is the representative for Georgia’s 4th congressional district (view map) and is a Democrat. He has served since Jan 4, 2007. Johnson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 68 years old.",/static/legislator-photos/412199-200px.jpeg
Rep. Mike Johnson,Representative for Louisiana’s 4th District,"Johnson is the representative for Louisiana’s 4th congressional district (view map) and is a Republican. He has served since Jan 3, 2017. Johnson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 50 years old.",/static/legislator-photos/412706-200px.jpeg
Sen. Ron Johnson,Senator for Wisconsin,"Johnson is the senior senator from Wisconsin and is a Republican. He has served since Jan 5, 2011. Johnson is next up for reelection in 2028 and serves until Jan 3, 2029. He is 67 years old.",/static/legislator-photos/412496-200px.jpeg
Rep. Jim Jordan,Representative for Ohio’s 4th District,"Jordan is the representative for Ohio’s 4th congressional district (view map) and is a Republican. He has served since Jan 4, 2007. Jordan is next up for reelection in 2024 and serves until Jan 3, 2025. He is 58 years old.",/static/legislator-photos/412226-200px.jpeg
Rep. David Joyce,Representative for Ohio’s 14th District,"Joyce is the representative for Ohio’s 14th congressional district (view map) and is a Republican. He has served since Jan 3, 2013. Joyce is next up for reelection in 2024 and serves until Jan 3, 2025. He is 65 years old.",/static/legislator-photos/412566-200px.jpeg
Rep. John Joyce,Representative for Pennsylvania’s 13th District,"Joyce is the representative for Pennsylvania’s 13th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Joyce is next up for reelection in 2024 and serves until Jan 3, 2025. He is 65 years old.",/static/legislator-photos/412812-200px.jpeg
Sen. Timothy “Tim” Kaine,Senator for Virginia,"Kaine is the junior senator from Virginia and is a Democrat. He has served since Jan 3, 2013. Kaine is next up for reelection in 2024 and serves until Jan 3, 2025. He is 64 years old.",/static/legislator-photos/412582-200px.jpeg
Rep. Sydney Kamlager,Representative for California’s 37th District,"Kamlager is the representative for California’s 37th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Kamlager is next up for reelection in 2024 and serves until Jan 3, 2025. She is 50 years old."
Rep. Marcy Kaptur,Representative for Ohio’s 9th District,"Kaptur is the representative for Ohio’s 9th congressional district (view map) and is a Democrat. She has served since Jan 3, 1983. Kaptur is next up for reelection in 2024 and serves until Jan 3, 2025. She is 76 years old.",/static/legislator-photos/400211-200px.jpeg
Rep. Thomas Kean,Representative for New Jersey’s 7th District,"Kean is the representative for New Jersey’s 7th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Kean is next up for reelection in 2024 and serves until Jan 3, 2025. He is 54 years old."
Rep. William R. Keating,Representative for Massachusetts’s 9th District,"Keating is the representative for Massachusetts’s 9th congressional district (view map) and is a Democrat. He has served since Jan 3, 2013. Keating is next up for reelection in 2024 and serves until Jan 3, 2025. He is 70 years old.",/static/legislator-photos/412435-200px.jpeg
Sen. Mark Kelly,Senator for Arizona,"Kelly is the junior senator from Arizona and is a Democrat. He has served since Dec 2, 2020. Kelly is next up for reelection in 2028 and serves until Jan 3, 2029. He is 58 years old.",/static/legislator-photos/456794-200px.jpeg
Rep. Mike Kelly,Representative for Pennsylvania’s 16th District,"Kelly is the representative for Pennsylvania’s 16th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Kelly is next up for reelection in 2024 and serves until Jan 3, 2025. He is 74 years old.",/static/legislator-photos/412465-200px.jpeg
Rep. Robin Kelly,Representative for Illinois’s 2nd District,"Kelly is the representative for Illinois’s 2nd congressional district (view map) and is a Democrat. She has served since Apr 9, 2013. Kelly is next up for reelection in 2024 and serves until Jan 3, 2025. She is 66 years old.",/static/legislator-photos/412595-200px.jpeg
Sen. John Neely Kennedy,Senator for Louisiana,"Kennedy is the junior senator from Louisiana and is a Republican. He has served since Jan 3, 2017. Kennedy is next up for reelection in 2028 and serves until Jan 3, 2029. He is 71 years old.",/static/legislator-photos/412679-200px.jpeg
Rep. Ro Khanna,Representative for California’s 17th District,"Khanna is the representative for California’s 17th congressional district (view map) and is a Democrat. He has served since Jan 3, 2017. Khanna is next up for reelection in 2024 and serves until Jan 3, 2025. He is 46 years old.",/static/legislator-photos/412684-200px.jpeg
Rep. Jennifer Kiggans,Representative for Virginia’s 2nd District,"Kiggans is the representative for Virginia’s 2nd congressional district (view map) and is a Republican. She has served since Jan 3, 2023. Kiggans is next up for reelection in 2024 and serves until Jan 3, 2025. She is 51 years old."
Rep. Daniel Kildee,Representative for Michigan’s 8th District,"Kildee is the representative for Michigan’s 8th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Kildee is next up for reelection in 2024 and serves until Jan 3, 2025. He is 64 years old.",/static/legislator-photos/412546-200px.jpeg
Rep. Kevin Kiley,Representative for California’s 3rd District,"Kiley is the representative for California’s 3rd congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Kiley is next up for reelection in 2024 and serves until Jan 3, 2025. He is 37 years old."
Rep. Derek Kilmer,Representative for Washington’s 6th District,"Kilmer is the representative for Washington’s 6th congressional district (view map) and is a Democrat. He has served since Jan 3, 2013. Kilmer is next up for reelection in 2024 and serves until Jan 3, 2025. He is 49 years old.",/static/legislator-photos/412583-200px.jpeg
Rep. Andy Kim,Representative for New Jersey’s 3rd District,"Kim is the representative for New Jersey’s 3rd congressional district (view map) and is a Democrat. He has served since Jan 3, 2019. Kim is next up for reelection in 2024 and serves until Jan 3, 2025. He is 40 years old.",/static/legislator-photos/412797-200px.jpeg
Rep. Young Kim,Representative for California’s 40th District,"Kim is the representative for California’s 40th congressional district (view map) and is a Republican. She has served since Jan 3, 2023. Kim is next up for reelection in 2024 and serves until Jan 3, 2025. She is 60 years old.",/static/legislator-photos/456802-200px.jpeg
Sen. Angus King,Senator for Maine,"King is the junior senator from Maine and is an Independent caucusing with the Democrats. He has served since Jan 3, 2013. King is next up for reelection in 2024 and serves until Jan 3, 2025. He is 78 years old.",/static/legislator-photos/412545-200px.jpeg
Sen. Amy Klobuchar,Senator for Minnesota,"Klobuchar is the senior senator from Minnesota and is a Democrat. She has served since Jan 4, 2007. Klobuchar is next up for reelection in 2024 and serves until Jan 3, 2025. She is 62 years old.",/static/legislator-photos/412242-200px.jpeg
Rep. Raja Krishnamoorthi,Representative for Illinois’s 8th District,"Krishnamoorthi is the representative for Illinois’s 8th congressional district (view map) and is a Democrat. He has served since Jan 3, 2017. Krishnamoorthi is next up for reelection in 2024 and serves until Jan 3, 2025. He is 49 years old.",/static/legislator-photos/412701-200px.jpeg
Rep. Ann Kuster,Representative for New Hampshire’s 2nd District,"Kuster is the representative for New Hampshire’s 2nd congressional district (view map) and is a Democrat. She has served since Jan 3, 2013. Kuster is next up for reelection in 2024 and serves until Jan 3, 2025. She is 66 years old.",/static/legislator-photos/412557-200px.jpeg
Rep. David Kustoff,Representative for Tennessee’s 8th District,"Kustoff is the representative for Tennessee’s 8th congressional district (view map) and is a Republican. He has served since Jan 3, 2017. Kustoff is next up for reelection in 2024 and serves until Jan 3, 2025. He is 56 years old.",/static/legislator-photos/412724-200px.jpeg
Rep. Darin LaHood,Representative for Illinois’s 16th District,"LaHood is the representative for Illinois’s 16th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. LaHood is next up for reelection in 2024 and serves until Jan 3, 2025. He is 54 years old.",/static/legislator-photos/412674-200px.jpeg
Rep. Nicolas LaLota,Representative for New York’s 1st District,"LaLota is the representative for New York’s 1st congressional district (view map) and is a Republican. He has served since Jan 3, 2023. LaLota is next up for reelection in 2024 and serves until Jan 3, 2025. He is 44 years old."
Rep. Doug LaMalfa,Representative for California’s 1st District,"LaMalfa is the representative for California’s 1st congressional district (view map) and is a Republican. He has served since Jan 3, 2013. LaMalfa is next up for reelection in 2024 and serves until Jan 3, 2025. He is 62 years old.",/static/legislator-photos/412510-200px.jpeg
Rep. Doug Lamborn,Representative for Colorado’s 5th District,"Lamborn is the representative for Colorado’s 5th congressional district (view map) and is a Republican. He has served since Jan 4, 2007. Lamborn is next up for reelection in 2024 and serves until Jan 3, 2025. He is 68 years old.",/static/legislator-photos/412191-200px.jpeg
Rep. Greg Landsman,Representative for Ohio’s 1st District,"Landsman is the representative for Ohio’s 1st congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Landsman is next up for reelection in 2024 and serves until Jan 3, 2025. He is 46 years old."
Rep. Nickolas Langworthy,Representative for New York’s 23rd District,"Langworthy is the representative for New York’s 23rd congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Langworthy is next up for reelection in 2024 and serves until Jan 3, 2025. He is 41 years old."
Rep. Rick Larsen,Representative for Washington’s 2nd District,"Larsen is the representative for Washington’s 2nd congressional district (view map) and is a Democrat. He has served since Jan 3, 2001. Larsen is next up for reelection in 2024 and serves until Jan 3, 2025. He is 57 years old.",/static/legislator-photos/400232-200px.jpeg
Rep. John Larson,Representative for Connecticut’s 1st District,"Larson is the representative for Connecticut’s 1st congressional district (view map) and is a Democrat. He has served since Jan 6, 1999. Larson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 74 years old.",/static/legislator-photos/400233-200px.jpeg
Rep. Robert Latta,Representative for Ohio’s 5th District,"Latta is the representative for Ohio’s 5th congressional district (view map) and is a Republican. He has served since Dec 13, 2007. Latta is next up for reelection in 2024 and serves until Jan 3, 2025. He is 66 years old.",/static/legislator-photos/412256-200px.jpeg
Rep. Jacob “Jake” LaTurner,Representative for Kansas’s 2nd District,"LaTurner is the representative for Kansas’s 2nd congressional district (view map) and is a Republican. He has served since Jan 3, 2021. LaTurner is next up for reelection in 2024 and serves until Jan 3, 2025. He is 34 years old.",/static/legislator-photos/456824-200px.jpeg
Rep. Michael Lawler,Representative for New York’s 17th District,"Lawler is the representative for New York’s 17th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Lawler is next up for reelection in 2024 and serves until Jan 3, 2025. He is 36 years old."
Rep. Barbara Lee,Representative for California’s 12th District,"Lee is the representative for California’s 12th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Lee is next up for reelection in 2024 and serves until Jan 3, 2025. She is 76 years old.",/static/legislator-photos/400237-200px.jpeg
Rep. Laurel Lee,Representative for Florida’s 15th District,"Lee is the representative for Florida’s 15th congressional district (view map) and is a Republican. She has served since Jan 3, 2023. Lee is next up for reelection in 2024 and serves until Jan 3, 2025. She is 48 years old."
Sen. Mike Lee,Senator for Utah,"Lee is the senior senator from Utah and is a Republican. He has served since Jan 5, 2011. Lee is next up for reelection in 2028 and serves until Jan 3, 2029. He is 51 years old.",/static/legislator-photos/412495-200px.jpeg
Rep. Summer Lee,Representative for Pennsylvania’s 12th District,"Lee is the representative for Pennsylvania’s 12th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Lee is next up for reelection in 2024 and serves until Jan 3, 2025. She is 35 years old."
Rep. Susie Lee,Representative for Nevada’s 3rd District,"Lee is the representative for Nevada’s 3rd congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Lee is next up for reelection in 2024 and serves until Jan 3, 2025. She is 56 years old.",/static/legislator-photos/412802-200px.jpeg
Rep. Teresa Leger Fernandez,Representative for New Mexico’s 3rd District,"Leger Fernandez is the representative for New Mexico’s 3rd congressional district (view map) and is a Democrat. She has served since Jan 3, 2021. Leger Fernandez is next up for reelection in 2024 and serves until Jan 3, 2025. She is 63 years old.",/static/legislator-photos/456835-200px.jpeg
Rep. Debbie Lesko,Representative for Arizona’s 8th District,"Lesko is the representative for Arizona’s 8th congressional district (view map) and is a Republican. She has served since May 7, 2018. Lesko is next up for reelection in 2024 and serves until Jan 3, 2025. She is 64 years old.",/static/legislator-photos/412745-200px.jpeg
Rep. Julia Letlow,Representative for Louisiana’s 5th District,"Letlow is the representative for Louisiana’s 5th congressional district (view map) and is a Republican. She has served since Apr 14, 2021. Letlow is next up for reelection in 2024 and serves until Jan 3, 2025. She is 41 years old.",/static/legislator-photos/456859-200px.jpeg
Rep. Mike Levin,Representative for California’s 49th District,"Levin is the representative for California’s 49th congressional district (view map) and is a Democrat. He has served since Jan 3, 2019. Levin is next up for reelection in 2024 and serves until Jan 3, 2025. He is 44 years old.",/static/legislator-photos/412760-200px.jpeg
Rep. Ted Lieu,Representative for California’s 36th District,"Lieu is the representative for California’s 36th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Lieu is next up for reelection in 2024 and serves until Jan 3, 2025. He is 53 years old.",/static/legislator-photos/412616-200px.jpeg
Rep. Zoe Lofgren,Representative for California’s 18th District,"Lofgren is the representative for California’s 18th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Lofgren is next up for reelection in 2024 and serves until Jan 3, 2025. She is 75 years old.",/static/legislator-photos/400245-200px.jpeg
Rep. Barry Loudermilk,Representative for Georgia’s 11th District,"Loudermilk is the representative for Georgia’s 11th congressional district (view map) and is a Republican. He has served since Jan 6, 2015. Loudermilk is next up for reelection in 2024 and serves until Jan 3, 2025. He is 59 years old.",/static/legislator-photos/412624-200px.jpeg
Rep. Frank Lucas,Representative for Oklahoma’s 3rd District,"Lucas is the representative for Oklahoma’s 3rd congressional district (view map) and is a Republican. He has served since Jan 7, 2003. Lucas is next up for reelection in 2024 and serves until Jan 3, 2025. He is 63 years old.",/static/legislator-photos/400247-200px.jpeg
Rep. Blaine Luetkemeyer,Representative for Missouri’s 3rd District,"Luetkemeyer is the representative for Missouri’s 3rd congressional district (view map) and is a Republican. He has served since Jan 3, 2013. Luetkemeyer is next up for reelection in 2024 and serves until Jan 3, 2025. He is 70 years old.",/static/legislator-photos/412292-200px.jpeg
Sen. Cynthia Lummis,Senator for Wyoming,"Lummis is the junior senator from Wyoming and is a Republican. She has served since Jan 3, 2021. Lummis is next up for reelection in 2026 and serves until Jan 3, 2027. She is 68 years old.",/static/legislator-photos/412294-200px.jpeg
Rep. Morgan Luttrell,Representative for Texas’s 8th District,"Luttrell is the representative for Texas’s 8th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Luttrell is next up for reelection in 2024 and serves until Jan 3, 2025. He is 47 years old."
Rep. Stephen Lynch,Representative for Massachusetts’s 8th District,"Lynch is the representative for Massachusetts’s 8th congressional district (view map) and is a Democrat. He has served since Jan 3, 2013. Lynch is next up for reelection in 2024 and serves until Jan 3, 2025. He is 67 years old.",/static/legislator-photos/400249-200px.jpeg
Rep. Nancy Mace,Representative for South Carolina’s 1st District,"Mace is the representative for South Carolina’s 1st congressional district (view map) and is a Republican. She has served since Jan 3, 2021. Mace is next up for reelection in 2024 and serves until Jan 3, 2025. She is 45 years old.",/static/legislator-photos/456843-200px.jpeg
Rep. Seth Magaziner,Representative for Rhode Island’s 2nd District,"Magaziner is the representative for Rhode Island’s 2nd congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Magaziner is next up for reelection in 2024 and serves until Jan 3, 2025. He is 39 years old."
Rep. Nicole Malliotakis,Representative for New York’s 11th District,"Malliotakis is the representative for New York’s 11th congressional district (view map) and is a Republican. She has served since Jan 3, 2021. Malliotakis is next up for reelection in 2024 and serves until Jan 3, 2025. She is 42 years old.",/static/legislator-photos/456837-200px.jpeg
Sen. Joe Manchin,Senator for West Virginia,"Manchin is the senior senator from West Virginia and is a Democrat. He has served since Nov 15, 2010. Manchin is next up for reelection in 2024 and serves until Jan 3, 2025. He is 75 years old.",/static/legislator-photos/412391-200px.jpeg
Rep. Kathy Manning,Representative for North Carolina’s 6th District,"Manning is the representative for North Carolina’s 6th congressional district (view map) and is a Democrat. She has served since Jan 3, 2021. Manning is next up for reelection in 2024 and serves until Jan 3, 2025. She is 66 years old.",/static/legislator-photos/456832-200px.jpeg
Rep. Tracey Mann,Representative for Kansas’s 1st District,"Mann is the representative for Kansas’s 1st congressional district (view map) and is a Republican. He has served since Jan 3, 2021. Mann is next up for reelection in 2024 and serves until Jan 3, 2025. He is 46 years old.",/static/legislator-photos/456823-200px.jpeg
Sen. Edward “Ed” Markey,Senator for Massachusetts,"Markey is the junior senator from Massachusetts and is a Democrat. He has served since Jul 16, 2013. Markey is next up for reelection in 2026 and serves until Jan 3, 2027. He is 76 years old.",/static/legislator-photos/400253-200px.jpeg
Sen. Roger Marshall,Senator for Kansas,"Marshall is the junior senator from Kansas and is a Republican. He has served since Jan 3, 2021. Marshall is next up for reelection in 2026 and serves until Jan 3, 2027. He is 62 years old.",/static/legislator-photos/412704-200px.jpeg
Rep. Thomas Massie,Representative for Kentucky’s 4th District,"Massie is the representative for Kentucky’s 4th congressional district (view map) and is a Republican. He has served since Nov 13, 2012. Massie is next up for reelection in 2024 and serves until Jan 3, 2025. He is 52 years old.",/static/legislator-photos/412503-200px.jpeg
Rep. Brian Mast,Representative for Florida’s 21st District,"Mast is the representative for Florida’s 21st congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Mast is next up for reelection in 2024 and serves until Jan 3, 2025. He is 42 years old.",/static/legislator-photos/412698-200px.jpeg
Rep. Doris Matsui,Representative for California’s 7th District,"Matsui is the representative for California’s 7th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Matsui is next up for reelection in 2024 and serves until Jan 3, 2025. She is 78 years old.",/static/legislator-photos/400663-200px.jpeg
Rep. Lucy McBath,Representative for Georgia’s 7th District,"McBath is the representative for Georgia’s 7th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. McBath is next up for reelection in 2024 and serves until Jan 3, 2025. She is 62 years old.",/static/legislator-photos/412769-200px.jpeg
Rep. Kevin McCarthy,Speaker of the House and Representative for California’s 20th District,"McCarthy is the representative for California’s 20th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. McCarthy is next up for reelection in 2024 and serves until Jan 3, 2025. He is 57 years old.",/static/legislator-photos/412190-200px.jpeg
Rep. Michael McCaul,Representative for Texas’s 10th District,"McCaul is the representative for Texas’s 10th congressional district (view map) and is a Republican. He has served since Jan 4, 2005. McCaul is next up for reelection in 2024 and serves until Jan 3, 2025. He is 60 years old.",/static/legislator-photos/400654-200px.jpeg
Rep. Lisa McClain,Representative for Michigan’s 9th District,"McClain is the representative for Michigan’s 9th congressional district (view map) and is a Republican. She has served since Jan 3, 2023. McClain is next up for reelection in 2024 and serves until Jan 3, 2025. She is 56 years old.",/static/legislator-photos/456827-200px.jpeg
Rep. Tom McClintock,Representative for California’s 5th District,"McClintock is the representative for California’s 5th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. McClintock is next up for reelection in 2024 and serves until Jan 3, 2025. He is 66 years old.",/static/legislator-photos/412295-200px.jpeg
Sen. Mitch McConnell,Senator for Kentucky,"McConnell is the senior senator from Kentucky and is a Republican. He has served since Jan 3, 1985. McConnell is next up for reelection in 2026 and serves until Jan 3, 2027. He is 80 years old.",/static/legislator-photos/300072-200px.jpeg
Rep. Rich McCormick,Representative for Georgia’s 6th District,"McCormick is the representative for Georgia’s 6th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. McCormick is next up for reelection in 2024 and serves until Jan 3, 2025. He is 54 years old."
Rep. John McGarvey,Representative for Kentucky’s 3rd District,"McGarvey is the representative for Kentucky’s 3rd congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. McGarvey is next up for reelection in 2024 and serves until Jan 3, 2025. He is 43 years old."
Rep. James “Jim” McGovern,Representative for Massachusetts’s 2nd District,"McGovern is the representative for Massachusetts’s 2nd congressional district (view map) and is a Democrat. He has served since Jan 3, 2013. McGovern is next up for reelection in 2024 and serves until Jan 3, 2025. He is 63 years old.",/static/legislator-photos/400263-200px.jpeg
Rep. Patrick McHenry,Representative for North Carolina’s 10th District,"McHenry is the representative for North Carolina’s 10th congressional district (view map) and is a Republican. He has served since Jan 4, 2005. McHenry is next up for reelection in 2024 and serves until Jan 3, 2025. He is 47 years old.",/static/legislator-photos/400644-200px.jpeg
Rep. Cathy Anne McMorris Rodgers,Representative for Washington’s 5th District,"McMorris Rodgers is the representative for Washington’s 5th congressional district (view map) and is a Republican. She has served since Jan 4, 2005. McMorris Rodgers is next up for reelection in 2024 and serves until Jan 3, 2025. She is 53 years old.",/static/legislator-photos/400659-200px.jpeg
Rep. Gregory Meeks,Representative for New York’s 5th District,"Meeks is the representative for New York’s 5th congressional district (view map) and is a Democrat. He has served since Jan 3, 2013. Meeks is next up for reelection in 2024 and serves until Jan 3, 2025. He is 69 years old.",/static/legislator-photos/400271-200px.jpeg
Sen. Robert “Bob” Menendez,Senator for New Jersey,"Menendez is the senior senator from New Jersey and is a Democrat. He has served since Jan 18, 2006. Menendez is next up for reelection in 2024 and serves until Jan 3, 2025. He is 69 years old.",/static/legislator-photos/400272-200px.jpeg
Rep. Robert Jacobsen Menendez,Representative for New Jersey’s 8th District,"Menendez is the representative for New Jersey’s 8th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Menendez is next up for reelection in 2024 and serves until Jan 3, 2025. He is 37 years old."
Rep. Grace Meng,Representative for New York’s 6th District,"Meng is the representative for New York’s 6th congressional district (view map) and is a Democrat. She has served since Jan 3, 2013. Meng is next up for reelection in 2024 and serves until Jan 3, 2025. She is 47 years old.",/static/legislator-photos/412560-200px.jpeg
Sen. Jeff Merkley,Senator for Oregon,"Merkley is the junior senator from Oregon and is a Democrat. He has served since Jan 6, 2009. Merkley is next up for reelection in 2026 and serves until Jan 3, 2027. He is 66 years old.",/static/legislator-photos/412325-200px.jpeg
Rep. Daniel Meuser,Representative for Pennsylvania’s 9th District,"Meuser is the representative for Pennsylvania’s 9th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Meuser is next up for reelection in 2024 and serves until Jan 3, 2025. He is 58 years old.",/static/legislator-photos/412811-200px.jpeg
Rep. Kweisi Mfume,Representative for Maryland’s 7th District,"Mfume is the representative for Maryland’s 7th congressional district (view map) and is a Democrat. He has served since May 5, 2020. Mfume is next up for reelection in 2024 and serves until Jan 3, 2025. He is 74 years old.",/static/legislator-photos/407672-200px.jpeg
Rep. Carol Miller,Representative for West Virginia’s 1st District,"Miller is the representative for West Virginia’s 1st congressional district (view map) and is a Republican. She has served since Jan 3, 2023. Miller is next up for reelection in 2024 and serves until Jan 3, 2025. She is 72 years old.",/static/legislator-photos/412837-200px.jpeg
Rep. Mary Miller,Representative for Illinois’s 15th District,"Miller is the representative for Illinois’s 15th congressional district (view map) and is a Republican. She has served since Jan 3, 2021. Miller is next up for reelection in 2024 and serves until Jan 3, 2025. She is 63 years old.",/static/legislator-photos/456820-200px.jpeg
Rep. Max Miller,Representative for Ohio’s 7th District,"Miller is the representative for Ohio’s 7th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Miller is next up for reelection in 2024 and serves until Jan 3, 2025. He is 34 years old."
Rep. Mariannette Miller-Meeks,Representative for Iowa’s 1st District,"Miller-Meeks is the representative for Iowa’s 1st congressional district (view map) and is a Republican. She has served since Jan 3, 2023. Miller-Meeks is next up for reelection in 2024 and serves until Jan 3, 2025. She is 67 years old.",/static/legislator-photos/456817-200px.jpeg
Rep. Cory Mills,Representative for Florida’s 7th District,"Mills is the representative for Florida’s 7th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Mills is next up for reelection in 2024 and serves until Jan 3, 2025. He is 42 years old."
